,Date,Open,High,Low,Close,Volume,Diff,isLarger
118,2024-07-15,236.207,236.956,232.821,234.129,62703745.231571,0.17906706061420152,0
119,2024-07-12,228.655,232.371,228.416,230.273,53107926.286188,1.6469553109610473,0
120,2024-07-11,231.122,232.121,225.509,227.307,64785517.015463,1.2880363742166878,1
121,2024-07-10,229.035,232.811,228.985,232.711,62700176.105223,-2.3774014878556358,0
122,2024-07-09,227.666,229.135,226.11,228.416,48225576.690342,1.8456368628900321,0
123,2024-07-08,226.827,227.587,222.992,227.557,59154250.579759,0.3760682263939543,0
124,2024-07-05,221.394,226.188,221.394,226.078,60482333.006176,0.6499470462345727,0
125,2024-07-03,219.746,221.294,218.777,221.294,37413055.087235,2.116083829474775,0
126,2024-07-02,215.9,220.125,214.851,220.015,58113364.187234,0.5779641562807996,0
127,2024-07-01,211.845,217.259,211.675,216.499,60472843.034603,1.598072858668715,0
128,2024-06-28,215.521,215.82,210.057,210.376,82638257.976919,2.8281885828571944,1
129,2024-06-27,214.442,215.49,212.104,213.852,49830316.967217,-1.6522797277255847,0
130,2024-06-26,211.255,214.612,210.396,213.003,66289825.180481,0.3970035351551644,0
131,2024-06-25,208.908,211.136,208.369,208.828,56779512.090369,1.9600662901461448,0
132,2024-06-24,207.48,212.454,206.351,207.899,80820444.361092,0.44486371559369786,0
133,2024-06-21,210.147,211.645,206.871,207.25,246706576.10566,0.3121708137124273,1
134,2024-06-20,213.683,213.992,208.609,209.438,86272192.251307,-1.0557297949336402,1
135,2024-06-18,217.338,218.377,212.754,214.042,80035785.198718,-2.19826392536217,1
136,2024-06-17,213.123,218.697,212.474,216.42,93836786.851846,-1.1109969071490582,0
137,2024-06-14,213.603,214.921,211.056,212.244,70203912.346023,1.9295813695591875,1
138,2024-06-13,214.492,216.499,211.355,213.992,97976001.292171,-0.8235804074555659,0
139,2024-06-12,207.13,219.945,206.661,212.824,198363625.71691,0.5458147968148239,0
140,2024-06-11,193.426,206.92,193.406,206.911,172572811.36756,2.7783520655565184,0
141,2024-06-10,196.672,197.072,191.928,192.897,97374654.060906,6.772960354935222,1
142,2024-06-07,194.425,196.712,193.916,196.662,53165377.707087,-1.9518188463273134,0
143,2024-06-06,195.459,196.273,193.946,194.255,41229419.273009,1.2239273474285852,1
144,2024-06-05,195.174,196.672,194.645,195.644,54219469.366523,-0.7150395099225335,0
145,2024-06-04,194.41,195.094,192.811,194.125,47526391.346201,0.7764102144711842,0
146,2024-06-03,192.677,194.765,192.297,193.806,50138505.270751,0.16432710882162382,0
147,2024-05-31,191.219,192.347,189.69,192.028,75245269.774455,0.9174122576184516,0
148,2024-05-30,190.539,191.958,190.41,191.069,50005753.793738,0.49940633657591604,0
149,2024-05-29,189.391,192.025,189.291,190.07,53129440.158867,0.5228477670370353,0
150,2024-05-28,191.289,192.777,188.881,189.77,52340563.120111,0.1578365865207445,0
151,2024-05-24,188.602,190.36,187.823,189.76,36369022.05681,0.005269536807730901,0
152,2024-05-23,190.759,190.779,186.409,186.664,51064961.367799,1.6315345699831454,1
153,2024-05-22,192.043,192.6,190.05,190.679,34688651.341859,-2.15092358462266,1
154,2024-05-21,190.869,192.507,190.699,192.128,42358372.481591,-0.759915879567231,0
155,2024-05-20,189.106,191.698,188.791,190.819,44412621.445723,0.6813166222518277,0
156,2024-05-17,189.291,190.589,188.961,189.65,41330708.375653,0.6126224327766039,0
157,2024-05-16,190.25,190.874,189.441,189.621,52906396.292761,0.015291326127069738,0
158,2024-05-15,187.693,190.43,187.153,189.501,70481473.24051,0.06328412992232302,0
159,2024-05-14,187.293,188.082,186.075,187.213,52454262.570641,1.2073814913905636,0
160,2024-05-13,185.221,186.884,184.407,186.065,72128198.05667,0.6132052795478842,0
161,2024-05-10,184.686,184.876,181.919,182.838,50818248.137,1.7343401499475988,1
162,2024-05-09,182.102,184.197,181.653,184.107,49106182.185959,-0.6940570340957493,0
163,2024-05-08,182.391,182.611,180.995,182.281,45170422.141609,0.9918145426300953,0
