Date,Open,High,Low,Close,Volume
2022-03-15,96.3895,100.429,95.9868,100.379,13643855.668993
2022-03-14,99.8256,100.152,97.4121,97.6391,18264957.68217
2022-03-11,103.597,103.597,99.6086,99.7181,18424688.372925
2022-03-10,102.452,103.765,100.803,102.225,12011972.663586
2022-03-09,102.758,103.952,101.04,103.192,14592505.376034
2022-03-08,98.5333,101.386,96.9699,98.3261,26086394.822741
2022-03-07,101.564,102.353,97.3983,97.6293,29923511.90691
2022-03-04,105.206,106.311,102.067,103.301,22759927.403428
2022-03-03,108.068,108.156,105.798,106.972,11026201.801761
2022-03-02,106.587,108.126,106.054,107.772,13569408.701185
2022-03-01,108.156,109.252,105.255,106.242,20724609.308932
2022-02-28,107.545,107.929,103.241,105.215,26839870.476551
2022-02-25,110.407,111.108,107.535,109.371,14501524.656626
2022-02-24,106.193,110.111,102.63,110.013,28007685.856281
2022-02-23,116.566,117.434,113.823,113.96,8252787.8162682
2022-02-22,115.529,117.366,113.783,114.958,9960106.6332568
2022-02-18,118.501,118.668,116.467,117.316,8531748.142551
2022-02-17,120.445,120.692,117.652,117.76,8112460.1451167
2022-02-16,121.076,122.211,119.537,121.53,5847310.8467672
2022-02-15,119.971,122.528,119.429,122.438,9416211.1491093
2022-02-14,117.947,119.517,116.023,117.77,8219261.3517645
2022-02-11,123.396,124.462,118.431,118.985,10013209.367657
2022-02-10,122.715,126.505,122.281,122.626,10653151.369239
2022-02-09,122.794,123.446,120.702,123.416,11166519.341316
2022-02-08,119.961,121.787,119.576,121.64,7155931.0958235
2022-02-07,120.515,122.024,119.843,120.268,6674575.9278005
2022-02-04,118.421,119.794,117.396,118.994,5840960.3623602
2022-02-03,119.419,121.807,117.257,117.84,10095680.559539
2022-02-02,124.116,124.353,120.505,122.074,8708645.8096606
2022-02-01,120.839,121.176,118.087,120.989,7074693.9323402
2022-01-31,117.523,120.712,116.822,120.583,10362513.365345
2022-01-28,116.724,117.603,112.283,115.639,14244192.24844
2022-01-27,121.926,122.064,114.088,114.434,18916319.005667
2022-01-26,123.278,124.552,119.853,121.017,13823371.340523
2022-01-25,123.386,123.712,119.665,120.435,11563970.709775
2022-01-24,121.699,123.958,118.116,123.851,17391486.44417
2022-01-21,124.956,125.834,122.191,122.448,15838709.927597
2022-01-20,129.713,130.532,126.051,126.18,11616226.442744
2022-01-19,132.368,133.622,128.746,128.815,11344942.826792
2022-01-18,134.46,134.885,131.055,131.588,15461222.869165
2022-01-14,133.809,141.469,133.809,138.31,28736095.941452
2022-01-13,138.398,142.574,136.593,136.859,52905105.460932
2022-01-12,128.322,130.7,128.045,130.019,16668055.0253
2022-01-11,124.422,127.384,123.396,127.009,12319251.814002
2022-01-10,123.021,123.761,121.196,122.922,12059469.585889
2022-01-07,124.432,125.015,121.244,121.433,21609620.434838
2022-01-06,124.876,126.841,122.725,126.318,16525448.758197
2022-01-05,128.519,128.686,124.759,124.936,18195607.920337
2022-01-04,128.676,133.237,128.125,131.164,25989757.633255
2022-01-03,122.044,127.414,121.926,126.643,18955312.479401
2021-12-31,119.32,119.715,118.204,118.294,3954307.2294108
2021-12-30,118.975,119.517,118.174,118.401,4259056.5202905
2021-12-29,119.764,121.086,118.945,119.379,5947166.8443197
2021-12-28,121.313,121.59,119.833,120.021,6430286.9363754
2021-12-27,119.192,121.196,119.172,120.642,6424398.4527486
2021-12-23,118.935,119.754,117.84,118.658,6623321.1965208
2021-12-22,114.968,119.409,114.878,119.271,9458366.6939725
2021-12-21,114.128,115.529,113.151,115.471,6227105.8827814
2021-12-20,113.98,114.671,112.006,113.013,7099557.8822172
2021-12-17,114.345,115.519,113.99,114.374,11965870.86206
2021-12-16,118.323,118.728,114.187,114.621,9271166.206835
2021-12-15,114.464,118.106,114.157,118.007,6836984.3993928
2021-12-14,113.131,114.651,112.944,113.97,6394807.1001525
2021-12-13,116.487,116.655,114.07,114.098,5973320.5463745
2021-12-10,117.613,118.381,115.885,116.754,6095403.239351
2021-12-09,118.767,119.655,117.109,117.119,6228027.8580224
2021-12-08,119.202,119.784,117.72,119.369,5913547.1691324
2021-12-07,118.135,120.139,117.87,119.882,7610947.1535839
2021-12-06,116.517,117.119,114.257,116.763,5796718.7218696
2021-12-03,118.59,119.419,115.629,116.951,7967854.9141111
2021-12-02,117.957,120.939,117.633,119.271,8596892.2788615
2021-12-01,116.842,121.047,116.842,118.224,13202542.594896
2021-11-30,115.746,117.78,113.447,114.818,10776567.380259
2021-11-29,115.993,117.493,115.549,116.902,7789203.4677244
2021-11-26,115.165,116.665,114.197,114.76,6904482.1054667
2021-11-24,117.613,118.461,116.033,118.304,7134832.0470402
2021-11-23,120.277,120.742,117.139,118.935,11207368.923448
2021-11-22,121.037,125.537,120.752,122.261,16413154.200169
2021-11-19,119.596,122.311,119.586,121.787,9260934.3079797
2021-11-18,117.583,121.086,117.416,120.929,13498707.384439
2021-11-17,115.648,117.169,115.175,116.685,6521330.4716798
2021-11-16,115.352,116.013,114.828,115.727,5668101.1494379
2021-11-15,116.941,117.257,115.175,115.766,5261862.6477218
2021-11-12,116.023,116.448,114.938,116.319,7088487.0872086
2021-11-11,116.882,118.057,115.451,115.836,7136185.6282731
2021-11-10,117.217,118.391,115.342,115.846,9230032.9400138
2021-11-09,118.836,120.81,117.78,119.349,11095272.944702
2021-11-08,116.023,119.813,114.721,118.501,16097163.903466
2021-11-05,115.816,117.149,113.93,115.451,8844406.1573107
2021-11-04,111.108,115.5,110.17,115.441,14981448.230127
2021-11-03,111.178,111.829,110.477,111.739,6196525.6864104
2021-11-02,111.325,112.519,111.275,111.839,4570759.1255423
2021-11-01,111.315,112.066,111.088,111.849,5056484.0509436
2021-10-29,111.799,111.917,110.96,111.434,7263642.1197969
2021-10-28,111.395,113.703,111.275,113.693,5830471.1209652
2021-10-27,111.759,112.776,111.444,111.482,5504201.3069063
2021-10-26,112.657,112.993,111.454,111.908,4950987.7938676
2021-10-25,112.125,112.273,110.851,111.375,6803285.6977563
2021-10-22,113.92,114.818,111.956,111.956,6410789.6929283
2021-10-21,112.727,114.03,112.332,113.97,4734655.9285951
2021-10-20,114.553,114.691,113.24,113.279,8372665.8739433
2021-10-19,113.486,114.651,113.319,114.631,5516029.9452999
2021-10-18,111.158,113.042,111.158,113.032,6911566.117428
2021-10-15,112.5,112.667,110.704,112.578,11793876.887441
2021-10-14,111.868,112.46,108.947,110.308,17274794.773455
2021-10-13,107.141,107.851,106.784,107.782,8004640.7130654
2021-10-12,108.266,108.818,106.39,107.021,9483654.1445646
2021-10-11,107.88,109.489,107.702,108.058,5426649.004908
2021-10-08,108.769,108.857,107.328,107.841,5248010.7295962
2021-10-07,108.788,109.489,108.285,108.62,7980991.5415554
2021-10-06,106.281,107.338,105.433,107.161,7707227.7108888
2021-10-05,107.614,108.146,107.041,107.081,8203115.6402922
2021-10-04,108.788,109.213,106.36,106.854,8687669.3531896
2021-10-01,109.776,110.062,108.098,109.341,5423294.4334544
2021-09-30,110.19,111.088,109.43,109.43,6568817.2623867
2021-09-29,110.062,110.594,108.808,109.4,6655000.6710638
2021-09-28,112.056,112.756,109.627,109.676,9991394.0150324
2021-09-27,113.388,114.247,112.727,113.833,5304571.3777295
2021-09-24,113.684,114.237,113.22,113.329,4546483.8213959
2021-09-23,114.641,114.641,113.279,113.871,5596249.8965393
2021-09-22,112.924,113.92,112.628,113.556,5454304.2094981
2021-09-21,113.339,113.556,112.273,112.677,8348631.7017831
2021-09-20,112.894,113.693,111.285,112.42,9173878.5688822
2021-09-17,117.8,118.067,115.352,115.412,10947396.221331
2021-09-16,117.613,118.718,116.971,118.381,7449844.644723
2021-09-15,119.576,119.665,118.087,118.698,5698122.0817067
2021-09-14,120.77,120.77,119.576,120.248,5231302.7145429
2021-09-13,120.1,121.234,119.379,120.761,6779327.5125664
2021-09-10,120.178,121.462,120.05,120.129,5286013.3332366
2021-09-09,119.369,120.632,119.063,119.843,5221915.7907985
2021-09-08,120.129,120.297,118.431,119.073,8172005.5614476
2021-09-07,121.747,122.39,121.027,121.827,9977266.5174942
2021-09-03,118.777,121.61,118.461,121.106,10615027.186448
2021-09-02,118.145,118.59,117.681,118.007,7032213.1632437
2021-09-01,117.444,118.56,116.793,117.681,8807285.002527
2021-08-31,117.237,118.017,115.954,116.26,8624102.7063847
2021-08-30,116.132,116.734,115.737,116.24,6586345.9367204
2021-08-27,115.599,116.546,114.977,115.756,6989115.3799475
2021-08-26,115.263,115.727,113.654,115.382,10125967.952785
2021-08-25,113.032,116.428,112.934,114.325,22629378.748788
2021-08-24,109.242,110.447,109.223,109.529,6878664.772401
2021-08-23,107.535,108.759,106.755,108.393,9758819.1749654
2021-08-20,106.627,107.179,105.235,105.62,13350323.068105
2021-08-19,106.489,108.403,105.186,107.959,12434059.007851
2021-08-18,109.164,110.387,107.822,107.89,9384001.7920927
2021-08-17,111.098,111.217,108.186,108.542,13715542.790035
2021-08-16,112.45,112.825,111.462,111.986,5567831.7827664
2021-08-13,112.42,112.855,111.849,112.835,4701789.0309945
2021-08-12,112.875,113.269,111.799,113.023,6495028.8483226
2021-08-11,113.803,114.582,112.549,113.309,4596499.4584781
2021-08-10,115.766,116.3,111.444,113.664,5254121.0951766
2021-08-09,115.688,116.043,114.611,115.49,4381418.8453182
2021-08-06,115.639,115.865,114.741,115.48,4440695.7743536
2021-08-05,116.319,116.487,115.509,116.467,4557585.0111927
2021-08-04,115.698,116.783,115.549,115.993,4354525.5367513
2021-08-03,114.601,115.895,114.138,115.678,6013594.6538503
2021-08-02,114.79,115.648,113.96,114.157,6171288.8937985
2021-07-30,112.835,114.711,112.539,113.94,6635863.0992767
2021-07-29,113.319,114.404,112.934,113.467,7331340.4314728
2021-07-28,111.305,112.845,111.245,112.42,6980943.23457
2021-07-27,112.667,112.746,109.459,110.911,11390553.245909
2021-07-26,113.112,113.417,112.223,112.973,6592865.6187814
2021-07-23,114.938,114.938,112.677,114.088,5910353.690056
2021-07-22,115.372,115.372,113.526,113.861,5882367.1822749
2021-07-21,113.546,115.155,113.249,115.155,5696286.2365016
2021-07-20,113.2,114.167,111.789,113.703,7276051.2986444
2021-07-19,111.365,112.934,110.604,112.697,9448399.2297741
2021-07-16,116.003,116.24,112.519,113.062,12396292.470399
2021-07-15,117.346,117.918,114.167,114.818,24295562.272636
2021-07-14,122.261,122.873,121.206,121.52,10838031.720881
2021-07-13,120.346,122.587,119.31,121.037,13778348.553976
2021-07-12,118.391,119.892,116.754,119.794,10920872.71602
2021-07-09,115.282,118.007,114.908,117.78,8572118.5001892
2021-07-08,113.19,115.539,112.727,115.155,7744194.8654125
2021-07-07,117.86,118.254,115.471,115.519,7566584.9471002
2021-07-06,117.079,118.164,115.49,117.276,7351229.7676871
2021-07-02,116.003,116.428,115.678,116.161,5269984.135119
2021-07-01,117.326,117.434,115.312,115.688,8491723.272338
2021-06-30,117.386,117.977,116.26,117.386,8123968.6250749
2021-06-29,116.635,117.513,115.688,117.454,8061045.3346195
2021-06-28,114.582,117.178,114.474,116.842,11287256.558337
2021-06-25,114.741,115.204,113.833,113.833,6871489.5760752
2021-06-24,114.02,114.958,113.576,114.533,6932320.6919454
2021-06-23,113.516,114.711,113.131,113.368,9124441.4459349
2021-06-22,110.871,111.849,109.43,111.69,12071145.237183
2021-06-21,112.727,112.746,110.407,111.502,11378994.107971
2021-06-18,114.799,115.175,112.559,113.112,12829045.358989
2021-06-17,114.968,117.464,114.878,116.369,7787934.9918985
2021-06-16,116.438,116.763,114.444,114.948,8274857.4719534
2021-06-15,117.217,118.826,116.161,116.339,8416085.841994
2021-06-14,115.461,117.86,115.382,117.85,7813814.1277003
2021-06-11,115.214,115.342,114.108,115.175,6198023.1363073
2021-06-10,113.99,115.756,113.586,115.165,8795681.2855659
2021-06-09,112.973,114.591,112.944,114.079,6572741.2295385
2021-06-08,114.494,114.611,112.066,112.894,11873953.983176
2021-06-07,115.065,115.658,114.514,115.145,6433541.205028
2021-06-04,115.155,116.724,114.977,116.398,5495146.6995126
2021-06-03,114.977,115.185,113.427,113.773,5043504.4632383
2021-06-02,115.806,116.339,114.848,115.856,5527294.2537932
2021-06-01,116.586,116.912,114.374,115.431,7799148.6424115
2021-05-28,113.269,114.77,112.924,114.306,5535869.6366935
2021-05-27,112.973,113.496,112.006,112.766,6687860.476547
2021-05-26,111.028,112.973,111.028,112.973,6781731.7403102
2021-05-25,111.858,111.946,110.634,111.305,5474215.8352238
2021-05-24,109.341,111.552,109.203,110.664,6828494.1218992
2021-05-21,111.028,111.028,108.779,108.937,6139236.5765208
2021-05-20,109.469,110.752,109.183,110.328,6614743.7873012
2021-05-19,105.669,109.568,105.176,109.479,7475103.7268463
2021-05-18,110.062,110.515,107.851,107.949,7676503.6458538
2021-05-17,106.232,107.169,105.047,106.943,10974412.122209
2021-05-14,107.722,109.894,107.378,109.539,8650451.9482434
2021-05-13,106.518,108.522,105.077,105.916,10843804.704313
2021-05-12,106.508,107.228,105.235,105.383,15461545.053919
2021-05-11,106.874,110.052,106.291,109.913,10275287.415434
2021-05-10,111.986,112.381,109.311,109.391,12609581.817376
2021-05-07,115.322,116.31,113.023,113.783,9871370.0623741
2021-05-06,112.302,114.572,111.472,113.95,8811096.5089626
2021-05-05,112.973,113.457,112.302,112.381,4285740.1048189
2021-05-04,112.006,112.815,110.772,112.361,9896010.1039784
2021-05-03,114.414,114.494,112.727,112.914,10503032.523662
2021-04-30,114.938,115.105,113.605,113.693,8163319.7441502
2021-04-29,117.583,117.691,114.553,115.993,9067911.1925898
2021-04-28,116.872,117.276,115.639,116.546,6649660.3067835
2021-04-27,118.333,118.481,116.763,118.106,5638627.323356
2021-04-26,116.872,118.372,116.29,118.353,8669775.9413979
2021-04-23,113.546,115.629,112.904,115.549,8610901.2367259
2021-04-22,114.444,114.444,111.424,112.322,7609953.2440109
2021-04-21,111.512,114.434,110.801,114.345,8698748.2534751
2021-04-20,113.023,113.733,111.562,111.956,9547824.6344942
2021-04-19,114.928,115.786,112.203,112.401,12968001.212035
2021-04-16,116.083,117.464,114.78,115.746,9766406.7272506
2021-04-15,118.531,118.826,113.526,115.272,19209267.013461
2021-04-14,118.817,119.241,117.366,117.701,9776445.1126212
2021-04-13,119.211,119.695,117.217,118.106,8608935.7070913
2021-04-12,119.024,119.271,116.132,117.76,10132264.739732
2021-04-09,119.557,120.218,118.531,119.596,8537505.9285886
2021-04-08,118.214,120.603,118.214,120.218,10500134.88719
2021-04-07,119.251,119.419,116.714,116.763,11492498.378569
2021-04-06,120.77,120.78,118.372,119.251,13391018.649977
2021-04-05,123.761,124.088,119.488,121.254,14491249.191907
2021-04-01,119.606,121.63,118.471,121.55,18382706.078354
2021-03-31,112.786,115.282,112.559,115.204,10068739.632471
2021-03-30,112.283,113.062,111.315,112.075,8425569.0159009
2021-03-29,113.516,113.713,109.469,111.404,11154100.030873
2021-03-26,109.084,113.654,108.295,113.526,13256103.277437
2021-03-25,105.176,109.825,105.067,107.575,17220834.906029
2021-03-24,109.548,111.699,106.015,106.123,24842992.670647
2021-03-23,113.072,113.703,111.631,111.898,9217416.0634473
2021-03-22,111.799,115.254,111.799,114.128,9627115.5183755
2021-03-19,111.395,111.898,110.26,110.664,11844382.893772
2021-03-18,114.928,115.254,111.128,111.512,10575325.514149
2021-03-17,114.681,116.408,112.391,115.668,10133442.031193
2021-03-16,116.25,117.75,114.681,115.895,11114919.122611
2021-03-15,115.224,115.668,113.329,115.639,9212811.2530405
2021-03-12,115.559,115.559,113.881,114.878,8414423.2470815
2021-03-11,114.818,117.306,113.674,117.089,15541192.569981
2021-03-10,114.394,114.621,110.13,110.525,15694286.052161
2021-03-09,113.674,114.977,111.996,113.003,18244923.464132
2021-03-08,117.049,117.503,110.407,110.624,17760751.712406
2021-03-05,117.406,117.8,112.046,117.306,17968546.694843
2021-03-04,118.421,119.586,110.21,112.253,25182764.862767
2021-03-03,123.051,124.068,119.162,119.339,10977893.338615
2021-03-02,124.719,124.807,122.36,122.36,8521041.0718406
2021-03-01,125.874,126.525,123.554,125.4,10004299.642086
2021-02-26,121.807,123.702,119.28,122.301,17795766.50837
2021-02-25,127.719,127.739,122.084,122.36,13985781.838434
2021-02-24,125.764,128.549,123.988,128.469,13163688.937187
2021-02-23,125.37,127.936,121.757,125.37,18994221.860888
2021-02-22,129.723,131.361,129.318,129.703,10672526.020376
2021-02-19,132.21,133.957,131.785,132.703,11092833.256372
2021-02-18,130.947,131.944,129.536,130.75,11960594.326835
2021-02-17,135.181,135.605,132.161,132.329,12742276.34406
2021-02-16,137.51,138.073,135.388,136.001,12186127.707644
2021-02-12,134.885,135.764,133.197,134.056,11445210.167144
2021-02-11,131.48,135.201,130.187,135.131,12715793.365133
2021-02-10,130.246,132.062,128.676,129.821,12559605.693519
2021-02-09,130.108,130.532,127.936,128.835,8165332.8922861
2021-02-08,124.976,129.387,124.976,128.706,11492436.575833
2021-02-05,125.064,125.153,123.031,124.088,6412267.8927927
2021-02-04,123.811,124.492,122.331,124.442,7666906.9980711
2021-02-03,125.272,125.41,122.419,123.811,9964916.1019038
2021-02-02,125.726,126.475,123.761,124.729,9579496.0037603
2021-02-01,120.939,123.179,119.803,122.992,10483210.055981
2021-01-29,120.415,120.761,117.059,118.007,15621083.24435
2021-01-28,120.899,123.89,120.001,122.191,14569536.03462
2021-01-27,121.333,121.481,117.987,118.214,17231208.647228
2021-01-26,125.32,125.577,122.607,122.982,17593575.31171
2021-01-25,128.015,128.352,123.663,126.742,21079149.315462
2021-01-22,126.268,127.462,125.083,125.41,19734126.241783
2021-01-21,129.387,131.48,128.509,130.286,16074904.786935
2021-01-20,131.272,132.191,126.328,126.86,17877932.739211
2021-01-19,126.811,130.177,124.729,127.512,21052859.850021
2021-01-15,124.759,124.827,119.636,121.61,17859732.34006
2021-01-14,119.873,130.769,118.145,122.784,38231419.658353
2021-01-13,120.8,121.186,114.591,115.786,21265676.051462
2021-01-12,121.54,121.58,118.155,119.448,14585104.245116
2021-01-11,116.27,120.021,115.372,119.053,12391115.224815
2021-01-08,122.271,122.636,113.586,115.263,19542110.207041
2021-01-07,115.895,119.389,114.187,117.918,13959940.189539
2021-01-06,110.545,113.013,109.302,112.273,10925344.802519
2021-01-05,109.164,111.622,108.769,109.519,10898868.915709
2021-01-04,108.236,110.792,107.258,108.463,11597648.135059
2020-12-31,106.489,106.498,105.294,105.886,5055760.6549853
2020-12-30,104.583,106.528,104.298,105.748,9856923.4195601
2020-12-29,103.902,104.051,102.175,102.501,4739509.9762646
2020-12-28,104.486,105.037,102.886,103.084,5310648.3090428
2020-12-24,101.721,103.261,101.643,102.906,3266610.9629845
2020-12-23,101.643,101.83,100.606,100.763,3419708.4978027
2020-12-22,102.028,102.175,99.9252,100.932,5767918.6469253
2020-12-21,100.566,101.919,100.329,101.791,6298586.3192643
2020-12-18,100.99,101.761,100.172,101.267,7638000.5413683
2020-12-17,101.86,102.274,100.843,100.893,8011055.0265275
2020-12-16,102.255,102.274,100.626,101.811,6185729.4576548
2020-12-15,102.284,102.965,101.06,101.701,7649945.6931164
2020-12-14,100.439,101.524,100.172,100.232,6073273.8072491
2020-12-11,100.666,101.731,99.8953,100.686,7741480.6108295
2020-12-10,99.6982,101.721,98.9084,100.873,7372058.3028557
2020-12-09,102.6,103.172,100.182,101.06,8469592.8270764
2020-12-08,104.317,104.376,101.721,102.245,10197547.678909
2020-12-07,102.61,104.149,101.593,102.975,12177782.311975
2020-12-04,98.2471,100.419,97.4654,100.399,11184117.923663
2020-12-03,97.8108,97.9332,96.2326,96.3017,7603414.3119175
2020-12-02,98.711,98.7505,96.3214,96.3412,8964554.7286005
2020-12-01,95.5179,100.942,95.3522,97.6253,16701704.082117
2020-11-30,94.4234,94.8005,93.1087,93.9003,14300285.829996
2020-11-27,95.372,96.0796,94.8981,95.5654,4512138.7239311
2020-11-25,93.1087,94.839,93.0495,94.3563,5367437.9312469
2020-11-24,95.3236,95.4204,92.932,93.5312,7256120.4228861
2020-11-23,94.0366,95.75,93.7374,94.9742,9099108.4031605
2020-11-20,93.5509,94.075,92.2352,92.2638,5513248.8221829
2020-11-19,93.6595,93.7474,92.5452,93.5026,5726915.0645336
2020-11-18,95.3522,95.6227,93.2706,93.8115,8809802.7041465
2020-11-17,94.829,94.9367,92.6132,92.6321,11203897.83864
2020-11-16,93.32,99.1452,93.2607,96.0796,19048639.676455
2020-11-13,88.5962,90.7942,88.2773,90.2228,9485007.7257974
2020-11-12,87.9595,88.9356,86.8935,86.932,7730540.5134099
2020-11-11,86.6221,88.2496,86.4878,87.9595,7963357.4986226
2020-11-10,85.5581,85.9441,83.9118,84.8415,8627458.2909979
2020-11-09,89.2357,89.5072,86.0801,86.168,9276288.7418001
2020-11-06,86.9232,88.5595,86.1879,88.4717,6615672.8546595
2020-11-05,87.5133,88.0355,86.8836,87.5233,6891662.5969791
2020-11-04,85.868,86.8836,85.6163,86.5737,7873981.6240288
2020-11-03,83.4183,85.4032,83.2928,84.8712,6483097.8808089
2020-11-02,81.8796,83.1962,81.8134,82.9544,6816242.9959502
2020-10-30,81.7156,82.0255,80.4868,81.1737,5129398.1082681
2020-10-29,81.5607,82.5822,81.3179,82.1608,6039803.0665237
2020-10-28,82.4125,82.6643,81.1442,81.154,9017250.172839
2020-10-27,84.1644,84.4171,83.211,83.9216,5492375.7079918
2020-10-26,84.4072,84.958,83.0116,83.9413,5752958.3321914
2020-10-23,85.4119,85.6075,84.6205,85.4703,4303751.0431249
2020-10-22,85.5976,86.0801,85.0536,85.3735,5847779.9396645
2020-10-21,85.1711,86.012,84.7507,84.8218,7633055.3093342
2020-10-20,84.9668,86.1198,84.9481,85.4219,7602998.9164793
2020-10-19,85.4998,86.7396,84.4822,84.7447,8260069.3943523
2020-10-16,85.7031,85.7408,83.6601,83.9118,7708065.5938825
2020-10-15,84.4822,86.6123,84.3874,85.3163,10678547.227911
2020-10-14,86.7673,86.9913,85.4317,85.7505,8468311.1801756
2020-10-13,87.5904,87.7354,86.5539,86.7583,8521000.5454565
2020-10-12,86.254,88.3345,85.8296,87.9861,10354910.615667
2020-10-09,85.4998,85.9441,84.8218,85.9262,7861515.7082435
2020-10-08,86.0023,86.0023,83.738,84.9768,11283531.170467
2020-10-07,82.0542,84.202,82.0542,84.1259,11826634.363804
2020-10-06,81.0761,81.7344,80.1028,80.4474,8054578.3368581
2020-10-05,78.9283,81.908,78.9283,81.8232,10465550.684058
2020-10-02,78.115,79.5521,78.0184,78.2029,6350101.4325625
2020-10-01,79.4219,80.0604,79.112,79.9638,6461588.5023854
2020-09-30,77.9986,79.3004,77.9788,78.4635,6074197.8088092
2020-09-29,77.1378,78.6273,76.7598,77.9226,6320324.6717586
2020-09-28,77.7282,77.7853,76.9138,77.205,6198567.2030153
2020-09-25,75.6575,76.3828,74.9013,76.3444,6258769.1467706
2020-09-24,74.3495,76.4549,73.7219,75.8597,10271080.776752
2020-09-23,77.1378,77.3609,75.387,75.4146,9396802.0505479
2020-09-22,78.2315,78.2898,76.8477,77.8929,6586967.0035585
2020-09-21,77.2336,78.0568,76.5427,77.9986,8696734.0921795
2020-09-18,79.7218,80.1769,77.5337,77.6521,10878060.643732
2020-09-17,78.3964,79.639,78.0184,79.2757,10425412.33997
2020-09-16,83.3779,83.3779,80.0506,80.1375,15047675.434055
2020-09-15,78.6244,83.6651,78.4505,82.7599,21834225.761448
2020-09-14,77.6028,78.201,77.0727,77.6028,7355814.3149018
2020-09-11,77.1301,77.4103,75.7709,75.9841,8146670.492354
2020-09-10,77.8327,78.3065,75.9249,76.0601,11661566.348248
2020-09-09,75.7907,76.8319,75.7216,76.5427,8161276.201226
2020-09-08,75.2112,76.302,74.4404,74.5372,11984860.512545
2020-09-04,77.6028,78.5385,74.624,76.0699,14147938.033285
2020-09-03,78.201,78.8662,75.5587,78.2591,20840176.372487
2020-09-02,78.4211,79.7338,77.0056,79.2125,13037086.53921
2020-09-01,77.2356,78.6628,77.1103,78.6154,10589377.024716
2020-08-31,76.1548,76.8891,75.8578,76.3967,10179259.134871
2020-08-28,77.1774,77.969,77.0343,77.5445,5912338.4697231
2020-08-27,79.2225,79.3468,77.285,77.6985,8317618.8862606
2020-08-26,78.3253,79.2077,78.0933,78.8069,8113656.6866108
2020-08-25,76.976,77.584,76.6099,77.1596,6341309.2335066
2020-08-24,76.8606,77.0343,75.6652,76.0601,6644760.6669316
2020-08-21,75.2112,75.8953,75.0593,75.5202,8238830.5295436
2020-08-20,73.5728,74.3248,73.2452,74.0456,11884875.843723
2020-08-19,76.1647,76.3778,75.4324,75.7126,8274625.4584037
2020-08-18,77.3333,77.9117,76.3967,76.5526,7058816.7081633
2020-08-17,76.9267,77.9779,76.7925,77.3047,8987398.4382243
2020-08-14,75.5981,76.3778,75.2408,75.5883,5820660.6965057
2020-08-13,76.1548,76.2536,75.0297,75.4807,6796457.0020156
2020-08-12,75.3485,76.6858,74.9319,76.5328,8671154.851621
2020-08-11,76.2436,76.3464,75.1342,75.1342,7319750.8987462
2020-08-10,77.6521,77.9413,76.3681,76.9958,7698449.6960674
2020-08-07,77.5929,77.8771,76.5526,77.1498,9030871.0905745
2020-08-06,79.0863,79.1454,77.3333,77.6225,10206013.640572
2020-08-05,78.0658,80.9773,77.6698,78.6924,14986586.975644
2020-08-04,76.4736,77.3047,75.9051,77.3047,13038649.844481
2020-08-03,74.9704,76.302,74.624,76.1094,10516526.796447
2020-07-31,76.7638,76.899,74.7207,76.0502,12476159.842095
2020-07-30,77.1301,78.3539,75.7807,77.054,17448334.829632
2020-07-29,74.3348,80.3703,74.2864,79.6953,29360809.141007
2020-07-28,76.4884,76.7154,73.7367,74.1522,32676222.989026
2020-07-27,78.4308,80.397,77.5347,80.254,41388862.673851
2020-07-24,68.8312,74.1226,68.7829,71.2395,42766025.196534
2020-07-23,65.8021,66.034,64.3482,64.9464,8879041.0184227
2020-07-22,65.649,66.419,65.581,66.0636,7641172.7440929
2020-07-21,66.3626,66.7575,65.27,65.3698,11017868.564007
2020-07-20,64.2998,64.5693,63.4322,64.4814,6594662.9639214
2020-07-17,64.8881,65.5523,63.982,64.0096,12155773.445865
2020-07-16,63.0266,64.2318,62.005,64.1942,16295906.304829
2020-07-15,64.7608,64.7903,62.8144,63.682,12896738.604866
2020-07-14,63.6257,64.6187,62.9792,64.5505,10874049.544855
2020-07-13,62.8529,64.6601,62.6416,62.7285,17289968.864864
2020-07-10,62.1501,62.2311,60.9154,61.553,11099497.820257
2020-07-09,60.6845,62.6278,60.6262,62.4492,17534410.84339
2020-07-08,59.4221,60.4821,59.2858,60.338,9047571.000351
2020-07-07,59.0558,59.2858,58.4952,58.5248,6921457.5946559
2020-07-06,58.4874,59.8939,58.3807,59.653,13200724.986563
2020-07-02,55.8648,56.9446,55.8648,56.5084,10395392.420862
2020-07-01,54.9203,55.4009,54.712,54.7741,7122891.9610901
2020-06-30,54.2255,54.9391,54.1623,54.7267,7426092.1309331
2020-06-29,54.3133,54.3794,53.6568,54.3597,5203873.4445449
2020-06-26,54.9489,55.1996,54.1859,54.3033,6461910.68714
2020-06-25,54.5235,55.0348,53.9363,54.9875,4677948.372319
2020-06-24,54.6686,55.0052,54.1326,54.5432,7344595.5985908
2020-06-23,54.6015,55.1029,54.4959,54.717,8129089.1337208
2020-06-22,53.5029,53.9856,53.3282,53.9856,4647715.6896927
2020-06-19,54.4465,54.4662,53.2778,53.3184,7225101.528406
2020-06-18,54.0251,54.5057,53.7823,54.1277,7086577.2813524
2020-06-17,53.8138,54.4554,53.5631,54.2452,8606860.7562194
2020-06-16,54.2353,54.6292,53.2285,53.4782,9212155.7387758
2020-06-15,52.434,53.7803,52.2503,53.6895,7840356.8830435
